FID,X,Y,School_Nam,ESD,SD,County,senate_geoid,senate_district,ods_coordinator,ods_region,ods_contact,house_geoid,house_district,Participated,ODS_Provider,Location,No_5th_Grade,No_6th_Grade,Number_Attending,Days,Days+Nights,Cost_Per_Student,Total_Request,Fall_5th_Grade,Fall_6th_Grade,Percent_5th,Percent_6th
679,-121.8041103,42.24917746,Pelican Elementary School,Southern OR,Klamath Falls City Schools,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,1,Shady Creek Outdoor School,Shady Creek Outdoor School,41,0,41,4,4-3,361.69,14829.29,53,-,77,
680,-122.6999374,45.58189898,Peninsula Elementary School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41044,State House District 44,0,,,,,,,,,,,,,
681,-123.0781998,44.62160252,Periwinkle Elementary School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41015,State House District 15,0,,,,,,,,,,,,,
682,-123.2567196,45.04181345,Perrydale School,Willamette,Perrydale SD 21,Polk,41012,State Senate District 12,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41023,State House District 23,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Camp Tapawingo,0,22,22,4,4-3,247.92,5454.24,25,22,0,100
683,-121.7289623,42.19034016,Peterson Elementary School,Southern OR,Klamath County SD,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Westwind,0,84,84,4,4-3,311.59,26173.56,92,95,0,88
684,-122.6869019,45.25459031,Philander Lee Elementary School,Clackamas,Canby SD 86,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41039,State House District 39,1,Oregon Museum of Science and Industry (OMSI),Camp Meriwether,0,56,56,4,4-3,384.103036,21509.77002,82,52,0,108
685,-123.3633934,44.53822212,Philomath Elementary School,Linn Benton Lincoln,Philomath SD 17J,Benton,41008,State Senate District 8,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41016,State House District 16,0,,,,,,,,,,,,,
686,-123.356196,44.53491202,Philomath Middle School,Linn Benton Lincoln,Philomath SD 17J,Benton,41008,State Senate District 8,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41016,State House District 16,1,Western Oregon Outdoor School,Camp Tadmor,0,106,106,5,5-4,395.98,41973.88,-,110,,96
687,-123.3105099,43.21295249,Phoenix Charter School,Douglas,Douglas County SD 4,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,0,,,,,,,,,,,,,
688,-122.820058,42.27283098,Phoenix Elementary School,Southern OR,Phoenix-Talent SD 4,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41005,State House District 5,1,Pacifica: A Garden in the Siskiyous,Pacifica: A Garden in the Siskiyous,60,0,60,3,3-2,395.89,23753.4,61,-,98,
689,-121.28519,44.06564254,Pilot Butte Middle School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41054,State House District 54,0,,,,,,,,,,,,,
690,-118.8334493,45.47981352,Pilot Rock Elementary School,InterMountain,Pilot Rock SD 2,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,1,Camp Meadowood Springs Speech Camp,Camp Meadowood Springs,0,31,31,4,4-3,123.2,3819.2,22,-,0,
691,-118.5874172,43.84549266,Pine Creek Elementary School,Harney,Pine Creek SD 5,Harney,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,0,,,,,,,,,,,,,
692,-117.1144744,44.8825068,Pine Eagle Charter School,InterMountain,Pine Eagle SD 61,Baker,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Seal Rock Retreat,0,9,9,4,4-3,247.745,2229.705,16,11,0,82
693,-121.3318803,44.02278754,Pine Ridge Elementary School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41054,State House District 54,1,Camp Tamarack,Camp Tamarack,84,0,84,3,3-2,190.1744048,15974.65,87,-,97,
694,-122.399759,42.10970598,Pinehurst Elementary School,Southern OR,Pinehurst SD 94,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41005,State House District 5,0,,,,,,,,,,,,,
695,-116.9388698,44.11860254,Pioneer Elementary School,Malheur,Ontario SD 8C,Malheur,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,0,,,,,,,,,,,,,
696,-122.9128506,44.54942957,Pioneer School,Linn Benton Lincoln,Lebanon Community SD 9,Linn,41009,State Senate District 9,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41017,State House District 17,1,Western Oregon Outdoor School,Camp Tadmor,0,49,49,3,3-2,143.5332653,7033.13,59,51,0,96
697,-122.915042,43.95892599,Pleasant Hill Elementary School,Lane,Pleasant Hill SD 1,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41007,State House District 7,0,,,,,,,,,,,,,
698,-122.915042,43.95892599,Pleasant Hill High School,Lane,Pleasant Hill SD 1,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41007,State House District 7,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Grove Camp Outdoor School ,0,88,88,4,4-3,202.1246591,17786.97,-,85,,104
699,-122.4809622,45.46414527,Pleasant Valley Elementary School,Multnomah,Centennial SD 28J,Multnomah,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41051,State House District 51,1,Multnomah Education Service District (MESD),"Camp Angelos (Sandy River), Camp Arrah Wanna, Inc., Canby Grove Christian Center, Camp Howard, Camp Namanu, Camp Kuratli at Trestle Glen",0,57,57,6,6-5,504.82,28774.74,70,75,0,76
700,-119.9027464,42.41251736,Plush Elementary School,Lake,Plush SD 18,Lake,41030,State Senate District 30,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41060,State House District 60,0,,,,,,,,,,,,,
701,-121.2737608,44.08286759,Ponderosa Elementary,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41054,State House District 54,1,Camp Tamarack,Camp Tamarack,102,0,102,3,3-2,193.5956863,19746.76,120,-,85,
702,-121.7602595,42.22842252,Ponderosa Middle School,Southern OR,Klamath Falls City Schools,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,0,,,,,,,,,,,,,
703,-122.586071,45.51697498,Portland Arthur Academy Charter School,Multnomah,Portland SD 1J,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41046,State House District 46,0,,,,,,,,,,,,,
704,-122.691698,45.57862899,Portland Village School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41044,State House District 44,1,Mazama Mountain Science School,Mazama Mountain Science School,0,54,54,3,3-2,103.2738889,5576.79,49,31,0,174
705,-121.01717,44.24759249,Powell Butte Community Charter School,High Desert,Crook County SD,Crook,41028,State Senate District 28,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41055,State House District 55,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Suttle Lake United Methodist Camp,0,22,22,5,5-4,272.81,6001.82,18,24,0,92
706,-122.383864,45.49109799,Powell Valley Elementary School,Multnomah,Gresham-Barlow SD 10J,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41050,State House District 50,0,,,,,,,,,,,,,
707,-124.0705398,42.8804351,Powers Elementary School,South Coast,Powers SD 31,Coos,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41001,State House District 1,0,,,,,,,,,,,,,
708,-118.7086231,44.45623845,Prairie City School,Grant,Prairie City SD 4,Grant,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,0,,,,,,,,,,,,,
709,-123.1898809,44.0701577,Prairie Mountain School,Lane,Bethel SD 52,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41014,State House District 14,1,Grove Camp Outdoor School ,Grove Camp Outdoor School ,75,0,75,3,3-2,200.18,15013.5,76,85,99,0
710,-122.8775578,44.95829888,Pratum Elementary School,Willamette,Silver Falls SD 4J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,0,,,,,,,,,,,,,
711,-122.55506,45.55473101,Prescott Elementary School,Multnomah,Parkrose SD 3,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41045,State House District 45,0,,,,,,,,,,,,,
712,-123.0153216,44.87581446,Pringle Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41019,State House District 19,1,Canyonview Camp,Canyonview Camp,104,0,104,3,3-2,215.63,22425.52,104,-,100,
713,-122.4887223,42.75338917,Prospect Charter School,Southern OR,Prospect SD 59,Jackson,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41055,State House District 55,1,Oregon Museum of Science and Industry (OMSI),Coastal Discovery Center at Camp Gray,0,11,11,3,3-2,292.7,3219.7,22,13,0,85
714,-122.9088506,45.53225582,Quatama Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41030,State House District 30,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Magruder - United Methodist,0,69,69,3,3-2,196.6944928,13571.92,65,71,0,97
715,-122.9021288,45.50900669,R A Brown Middle School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41030,State House District 30,0,,,,,,,,,,,,,
716,-121.29662,44.01894754,R E Jewell Elementary School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41054,State House District 54,1,Camp Tamarack,Camp Tamarack,91,0,91,3,3-2,196.3476923,17867.64,98,-,93,
717,-122.7578543,45.48203451,Raleigh Hills K-8 School,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41027,State House District 27,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Oregon 4-H Center - Camp Trickle Creek,0,63,63,4,4-3,223.69176,14092.58088,73,62,0,102
718,-122.75541,45.49345301,Raleigh Park Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41027,State House District 27,0,,,,,,,,,,,,,
719,-121.3121264,44.09408007,REALMS (Rimrock Expeditionary Alternative Learning Middle School),High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,0,,,,,,,,,,,,,
720,-122.4919987,45.34622786,Redland Elementary School,Clackamas,Oregon City SD 62,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41039,State House District 39,0,,,,,,,,,,,,,
721,-121.1919002,44.27648747,Redmond Early Learning Center at Hugh Hartman,High Desert,Redmond SD 2J,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,1,Camp Tamarack,Camp Tamarack,53,0,53,4,4-3,279.4,14808.2,-,102,,0
722,-123.3904673,42.42953925,Redwood Elementary School,Southern OR,Grants Pass SD 7,Josephine,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41003,State House District 3,0,,,,,,,,,,,,,
723,-122.8916216,45.50064299,Reedville Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41013,State Senate District 13,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41026,State House District 26,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Magruder - United Methodist,0,36,36,3,3-2,208.72,7513.92,41,37,0,97
724,-122.5292723,45.0382707,Renaissance Public Academy,Clackamas,Molalla River SD 35,Clackamas,41009,State Senate District 9,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41018,State House District 18,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Westwind,0,10,10,3,3-2,218.34,2183.4,12,16,0,63
725,-124.221367,43.36038099,Resource Link Charter School,South Coast,Coos Bay SD 9,Coos,41005,State Senate District 5,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41009,State House District 9,0,,,,,,,,,,,,,
726,-122.3885123,45.5263827,Reynolds Arthur Academy,Multnomah,Reynolds SD 7,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41049,State House District 49,1,Audobon Society,Marmot Cabin,0,22,22,5,5-4,368.1818182,8100,31,25,0,88
727,-122.4564826,45.53173543,Reynolds Middle School,Multnomah,Reynolds SD 7,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41049,State House District 49,1,Multnomah Education Service District (MESD),"Camp Angelos (Sandy River), Camp Arrah Wanna, Inc., Canby Grove Christian Center, Camp Howard, Camp Namanu, Camp Kuratli at Trestle Glen",0,241,241,6,6-5,525.8280083,126724.55,-,322,,75
728,-122.921227,42.37304099,Mae Richardson Elementary School,Southern OR,Central Point SD 6,Jackson,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41004,State House District 4,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Multiple Sites (school or district coordinated a multi-site outdoor school experience or the school or district split classes and sent them to different sites),94,0,94,3,3-2,16.1,1513.4,109,-,86,
729,-122.6202966,45.50643922,Richmond Elementary School,Multnomah,Portland SD 1J,Multnomah,41021,State Senate District 21,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41042,State House District 42,0,,,,,,,,,,,,,
730,-123.0129114,44.9299911,Richmond Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41021,State House District 21,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Oregon 4-H Center - Camp Trickle Creek ,52,0,52,3,3-0,29.64,1541.28,56,-,93,
